row, lat0, lon0, lat1, lon1, lat2, lon2, lat3, lon3, sil_score
4234, 4.21875, 120.9375,4.21875, 123.75,7.03125, 120.9375,7.03125, 123.75, -0.08542604580041924
4235, 4.21875, 123.75,4.21875, 126.5625,7.03125, 123.75,7.03125, 126.5625, -0.09128191329975147
4236, 4.21875, 126.5625,4.21875, 129.375,7.03125, 126.5625,7.03125, 129.375, -0.10515825312184805
4237, 4.21875, 129.375,4.21875, 132.1875,7.03125, 129.375,7.03125, 132.1875, -0.09104269514030751
4238, 4.21875, 132.1875,4.21875, 135.0,7.03125, 132.1875,7.03125, 135.0, -0.07476354094367886
4239, 4.21875, 135.0,4.21875, 137.8125,7.03125, 135.0,7.03125, 137.8125, -0.07638080992347104
4240, 4.21875, 137.8125,4.21875, 140.625,7.03125, 137.8125,7.03125, 140.625, -0.08646489177501303
4241, 4.21875, 140.625,4.21875, 143.4375,7.03125, 140.625,7.03125, 143.4375, -0.07853129020204423
4242, 4.21875, 143.4375,4.21875, 146.25,7.03125, 143.4375,7.03125, 146.25, -0.0826435314836959
4243, 4.21875, 146.25,4.21875, 149.0625,7.03125, 146.25,7.03125, 149.0625, -0.07643439065945563
4244, 4.21875, 149.0625,4.21875, 151.875,7.03125, 149.0625,7.03125, 151.875, -0.07861579015211739
4245, 4.21875, 151.875,4.21875, 154.6875,7.03125, 151.875,7.03125, 154.6875, -0.0917623928972917
4246, 4.21875, 154.6875,4.21875, 157.5,7.03125, 154.6875,7.03125, 157.5, -0.1035284542483387
4247, 4.21875, 157.5,4.21875, 160.3125,7.03125, 157.5,7.03125, 160.3125, -0.10430068574277279
4248, 4.21875, 160.3125,4.21875, 163.125,7.03125, 160.3125,7.03125, 163.125, -0.08999163998308325
4249, 4.21875, 163.125,4.21875, 165.9375,7.03125, 163.125,7.03125, 165.9375, -0.08506917201404199
4250, 4.21875, 165.9375,4.21875, 168.75,7.03125, 165.9375,7.03125, 168.75, -0.08271419834009676
4251, 4.21875, 168.75,4.21875, 171.5625,7.03125, 168.75,7.03125, 171.5625, -0.08185483631842479
4252, 4.21875, 171.5625,4.21875, 174.375,7.03125, 171.5625,7.03125, 174.375, -0.0935509747847133
4253, 4.21875, 174.375,4.21875, 177.1875,7.03125, 174.375,7.03125, 177.1875, -0.10144373344647763
4254, 4.21875, 177.1875,4.21875, 180.0,7.03125, 177.1875,7.03125, 180.0, -0.10097640420802108
4255, 4.21875, 180.0,4.21875, 182.8125,7.03125, 180.0,7.03125, 182.8125, -0.09880742167422164
4256, 4.21875, 182.8125,4.21875, 185.625,7.03125, 182.8125,7.03125, 185.625, -0.09604885376931621
4257, 4.21875, 185.625,4.21875, 188.4375,7.03125, 185.625,7.03125, 188.4375, -0.09153869929414564
4258, 4.21875, 188.4375,4.21875, 191.25,7.03125, 188.4375,7.03125, 191.25, -0.09671194911238928
4259, 4.21875, 191.25,4.21875, 194.0625,7.03125, 191.25,7.03125, 194.0625, -0.10462061244287053
4260, 4.21875, 194.0625,4.21875, 196.875,7.03125, 194.0625,7.03125, 196.875, -0.10467985485196853
4261, 4.21875, 196.875,4.21875, 199.6875,7.03125, 196.875,7.03125, 199.6875, -0.09920588311379273
4262, 4.21875, 199.6875,4.21875, 202.5,7.03125, 199.6875,7.03125, 202.5, -0.10140034485446496
4263, 4.21875, 202.5,4.21875, 205.3125,7.03125, 202.5,7.03125, 205.3125, -0.1055515383073825
4264, 4.21875, 205.3125,4.21875, 208.125,7.03125, 205.3125,7.03125, 208.125, -0.10837983302097463
4265, 4.21875, 208.125,4.21875, 210.9375,7.03125, 208.125,7.03125, 210.9375, -0.10675049976552965
4266, 4.21875, 210.9375,4.21875, 213.75,7.03125, 210.9375,7.03125, 213.75, -0.10714672880357941
4267, 4.21875, 213.75,4.21875, 216.5625,7.03125, 213.75,7.03125, 216.5625, -0.11086608465624699
4268, 4.21875, 216.5625,4.21875, 219.375,7.03125, 216.5625,7.03125, 219.375, -0.11313742158540323
4269, 4.21875, 219.375,4.21875, 222.1875,7.03125, 219.375,7.03125, 222.1875, -0.11624601435001498
4270, 4.21875, 222.1875,4.21875, 225.0,7.03125, 222.1875,7.03125, 225.0, -0.11924567254862524
4271, 4.21875, 225.0,4.21875, 227.8125,7.03125, 225.0,7.03125, 227.8125, -0.11759573420530889
4272, 4.21875, 227.8125,4.21875, 230.625,7.03125, 227.8125,7.03125, 230.625, -0.11427779470176984
4273, 4.21875, 230.625,4.21875, 233.4375,7.03125, 230.625,7.03125, 233.4375, -0.11338957335550394
4274, 4.21875, 233.4375,4.21875, 236.25,7.03125, 233.4375,7.03125, 236.25, -0.11704046067194816
4275, 4.21875, 236.25,4.21875, 239.0625,7.03125, 236.25,7.03125, 239.0625, -0.11715238157862888
4276, 4.21875, 239.0625,4.21875, 241.875,7.03125, 239.0625,7.03125, 241.875, -0.11025703815878564
4277, 4.21875, 241.875,4.21875, 244.6875,7.03125, 241.875,7.03125, 244.6875, -0.11220652306733434
4278, 4.21875, 244.6875,4.21875, 247.5,7.03125, 244.6875,7.03125, 247.5, -0.11902240005228641
4279, 4.21875, 247.5,4.21875, 250.3125,7.03125, 247.5,7.03125, 250.3125, -0.12206080457872313
4280, 4.21875, 250.3125,4.21875, 253.125,7.03125, 250.3125,7.03125, 253.125, -0.12041072784009965
4281, 4.21875, 253.125,4.21875, 255.9375,7.03125, 253.125,7.03125, 255.9375, -0.11858219384817037
4282, 4.21875, 255.9375,4.21875, 258.75,7.03125, 255.9375,7.03125, 258.75, -0.12131900584867136
4283, 4.21875, 258.75,4.21875, 261.5625,7.03125, 258.75,7.03125, 261.5625, -0.1246036051797677
4284, 4.21875, 261.5625,4.21875, 264.375,7.03125, 261.5625,7.03125, 264.375, -0.11772802399880068
4285, 4.21875, 264.375,4.21875, 267.1875,7.03125, 264.375,7.03125, 267.1875, -0.11712096396332711
